27/11/2000;6.368
28/11/2000;6.016
29/11/2000;6.181
30/11/2000;6.589
01/12/2000;6.673
04/12/2000;7.433
05/12/2000;7.384
06/12/2000;8.485
07/12/2000;8.373
08/12/2000;8.584
11/12/2000;9.413
12/12/2000;8.145
13/12/2000;7.537
14/12/2000;7.413
15/12/2000;8.396
18/12/2000;8.527
19/12/2000;9.102
20/12/2000;9.326
21/12/2000;9.83
22/12/2000;9.579
26/12/2000;9.805
27/12/2000;9.978
28/12/2000;9.263
29/12/2000;9.775
02/01/2001;8.364
03/01/2001;8.189
04/01/2001;8.966
05/01/2001;9.261
08/01/2001;9.689
09/01/2001;9.819
10/01/2001;9.128
11/01/2001;8.708
12/01/2001;8.472
16/01/2001;8.103
17/01/2001;6.909
18/01/2001;7.136
19/01/2001;7.459
22/01/2001;7.457
23/01/2001;6.946
24/01/2001;7.115
25/01/2001;7.27
26/01/2001;7.256
29/01/2001;6.293
30/01/2001;6.097
31/01/2001;5.707
01/02/2001;6.38
02/02/2001;6.743
05/02/2001;5.706
06/02/2001;5.764
07/02/2001;6.235
08/02/2001;6.158
09/02/2001;6.21
12/02/2001;5.821
13/02/2001;6.019
14/02/2001;5.518
15/02/2001;5.594
16/02/2001;5.568
20/02/2001;5.278
21/02/2001;5.146
22/02/2001;5.142
23/02/2001;5.131
26/02/2001;4.998
27/02/2001;5.279
28/02/2001;5.236
01/03/2001;5.186
02/03/2001;5.27
05/03/2001;5.336
06/03/2001;5.315
07/03/2001;5.35
08/03/2001;5.285
09/03/2001;5.072
12/03/2001;5.159
13/03/2001;5.006
14/03/2001;4.911
15/03/2001;4.927
16/03/2001;5.035
19/03/2001;5.063
20/03/2001;5.287
21/03/2001;5.041
22/03/2001;5.212
23/03/2001;5.273
26/03/2001;5.322
27/03/2001;5.621
28/03/2001;5.384
29/03/2001;5.274
30/03/2001;5.025
02/04/2001;5.103
03/04/2001;5.115
04/04/2001;5.182
05/04/2001;5.422
06/04/2001;5.388
09/04/2001;5.477
10/04/2001;5.559
11/04/2001;5.385
12/04/2001;5.381
16/04/2001;5.516
17/04/2001;5.248
18/04/2001;5.148
19/04/2001;5.101
20/04/2001;5.128
23/04/2001;5.125
24/04/2001;5.078
25/04/2001;4.981
26/04/2001;4.891
27/04/2001;4.867
30/04/2001;4.695
01/05/2001;4.641
02/05/2001;4.483
03/05/2001;4.527
04/05/2001;4.49
07/05/2001;4.239
08/05/2001;4.279
09/05/2001;4.202
10/05/2001;4.348
11/05/2001;4.278
14/05/2001;4.394
15/05/2001;4.653
16/05/2001;4.298
17/05/2001;4.248
18/05/2001;4.291
21/05/2001;4.113
22/05/2001;4.123
23/05/2001;4.113
24/05/2001;4.054
25/05/2001;3.973
29/05/2001;3.738
30/05/2001;3.981
31/05/2001;3.914
01/06/2001;3.93
04/06/2001;4.069
05/06/2001;3.892
06/06/2001;3.801
07/06/2001;3.79
08/06/2001;3.922
11/06/2001;4.179
12/06/2001;4.301
13/06/2001;4.112
14/06/2001;4.038
15/06/2001;3.979
18/06/2001;3.939
19/06/2001;3.981
20/06/2001;3.734
21/06/2001;3.747
22/06/2001;3.742
25/06/2001;3.446
26/06/2001;3.397
27/06/2001;3.182
28/06/2001;3.28
29/06/2001;3.096
02/07/2001;3.117
03/07/2001;3.201
05/07/2001;3.136
06/07/2001;3.218
09/07/2001;3.153
10/07/2001;3.282
11/07/2001;3.342
12/07/2001;3.428
13/07/2001;3.25
16/07/2001;3.068
17/07/2001;3.165
18/07/2001;3.087
19/07/2001;2.939
20/07/2001;2.955
